"CDD Alfenas","GEO MG","2.631","ASCD","820","2019-03-01 00:00:00","TOTAL"
"CDD Minas","GEO MG","4.531","ASCD","95","2019-03-01 00:00:00","TOTAL"
"CDD Pocos Cald","GEO MG","1.439","ASCD","835","2019-03-01 00:00:00","TOTAL"
"CDD Sete Lagoas","GEO MG","4.981","ASCD","189","2019-03-01 00:00:00","TOTAL"
"CDD Uberaba","GEO MG","7.594","ASCD","88","2019-03-01 00:00:00","TOTAL"
"CDD Uberlandia","GEO MG","18.796","ASCD","576","2019-03-01 00:00:00","TOTAL"
"CDD Varginha","GEO MG","5.449","ASCD","322","2019-03-01 00:00:00","TOTAL"
"CDDPouso Alegre","GEO MG","4.376","ASCD","845","2019-03-01 00:00:00","TOTAL"
"CDL AS Minas","GEO MG","69.752","ASCD","723","2019-03-01 00:00:00","TOTAL"
"CDL Santa Luzia","GEO MG","15.169","ASCD","541","2019-03-01 00:00:00","TOTAL"
"ComCDD Varginha","GEO MG","- 0","ASCD","","2019-03-01 00:00:00","TOTAL"
"CDC Arapiraca","GEO NE","6.228","ASCD","809","2019-03-01 00:00:00","TOTAL"
"CDC Eunapolis","GEO NE","3.533","ASCD","973","2019-03-01 00:00:00","TOTAL"
"CDD Aracaju","GEO NE","7.601","ASCD","581","2019-03-01 00:00:00","TOTAL"
"CDD Barreiras","GEO NE","789","ASCD","295","2019-03-01 00:00:00","TOTAL"
"CDD Caruaru","GEO NE","5.023","ASCD","598","2019-03-01 00:00:00","TOTAL"
"CDD F.Santana","GEO NE","11.844","ASCD","180","2019-03-01 00:00:00","TOTAL"
"CDD Guanambi","GEO NE","- 0","ASCD","52","2019-03-01 00:00:00","TOTAL"
"CDD Ilheus","GEO NE","2.765","ASCD","70","2019-03-01 00:00:00","TOTAL"
"CDD Joao Pessoa","GEO NE","14.696","ASCD","457","2019-03-01 00:00:00","TOTAL"
"CDD Lapa","GEO NE","- 0","ASCD","46","2019-03-01 00:00:00","TOTAL"
"CDD Maceio","GEO NE","11.484","ASCD","141","2019-03-01 00:00:00","TOTAL"
"CDD Olinda","GEO NE","11.769","ASCD","546","2019-03-01 00:00:00","TOTAL"
"CDD Salvador","GEO NE","31.209","ASCD","71","2019-03-01 00:00:00","TOTAL"
"CDD Vit da Conq","GEO NE","3.566","ASCD","135","2019-03-01 00:00:00","TOTAL"
"CDL Cabo","GEO NE","16.429","ASCD","729","2019-03-01 00:00:00","TOTAL"
"CRBS CDCampinaG","GEO NE","- 0","ASCD","934","2019-03-01 00:00:00","TOTAL"
"CDC Redencao","GEO NO","241","ASCD","843","2019-03-01 00:00:00","TOTAL"
"CDD Belem","GEO NO","8.759","ASCD","229","2019-03-01 00:00:00","TOTAL"
"CDD Fortaleza","GEO NO","- 0","ASCD","499","2019-03-01 00:00:00","TOTAL"
"CDD Imperatriz","GEO NO","105","ASCD","603","2019-03-01 00:00:00","TOTAL"
"CDD MARANHÃO","GEO NO","5.564","ASCD","992","2019-03-01 00:00:00","TOTAL"
"CDD Natal","GEO NO","12.805","ASCD","458","2019-03-01 00:00:00","TOTAL"
"CDL Ceara","GEO NO","25.471","ASCD","762","2019-03-01 00:00:00","TOTAL"
"CD Nova Friburg","GEO RJ/ES","42","ASCD","85","2019-03-01 00:00:00","TOTAL"
"CD RJ Campo Gde","GEO RJ/ES","316.895","ASCD","36","2019-03-01 00:00:00","TOTAL"
"CDD Campos","GEO RJ/ES","1.550","ASCD","539","2019-03-01 00:00:00","TOTAL"
"CDD Jacarepagua","GEO RJ/ES","296","ASCD","538","2019-03-01 00:00:00","TOTAL"
"CDD Niteroi","GEO RJ/ES","- 0","ASCD","724","2019-03-01 00:00:00","TOTAL"
"CDD Pavuna","GEO RJ/ES","- 0","ASCD","958","2019-03-01 00:00:00","TOTAL"
"CDD Vitória","GEO RJ/ES","24.567","ASCD","438","2019-03-01 00:00:00","TOTAL"
"CD Bebedouro","GEO SP","1.271","ASCD","83","2019-03-01 00:00:00","TOTAL"
"CD F. Agudos","GEO SP","9.504","ASCD","902","2019-03-01 00:00:00","TOTAL"
"CDD Aracatuba","GEO SP","2.344","ASCD","811","2019-03-01 00:00:00","TOTAL"
"CDD Araraquara","GEO SP","2.912","ASCD","763","2019-03-01 00:00:00","TOTAL"
"CDD Campinas","GEO SP","20.622","ASCD","230","2019-03-01 00:00:00","TOTAL"
"CDD Diadema","GEO SP","18.480","ASCD","216","2019-03-01 00:00:00","TOTAL"
"CDD Guarulhos","GEO SP","12.984","ASCD","764","2019-03-01 00:00:00","TOTAL"
"CDD Jau","GEO SP","1.412","ASCD","977","2019-03-01 00:00:00","TOTAL"
"CDD Maua","GEO SP","- 0","ASCD","301","2019-03-01 00:00:00","TOTAL"
"CDD Mooca","GEO SP","25.367","ASCD","204","2019-03-01 00:00:00","TOTAL"
"CDD P Prudente","GEO SP","1.488","ASCD","543","2019-03-01 00:00:00","TOTAL"
"CDD Rib. Preto","GEO SP","14.355","ASCD","956","2019-03-01 00:00:00","TOTAL"
"CDL Taubate","GEO SP","- 0","ASCD","968","2019-03-01 00:00:00","TOTAL"
"CRBS CDDMMirim","GEO SP","11.853","ASCD","944","2019-03-01 00:00:00","TOTAL"
"CD Curitiba","GEO SUL","- 0","ASCD","619","2019-03-01 00:00:00","TOTAL"
"CDD Beltrao","GEO SUL","221","ASCD","143","2019-03-01 00:00:00","TOTAL"
"CDD Caxias","GEO SUL","3.060","ASCD","129","2019-03-01 00:00:00","TOTAL"
"CDD Florianop.","GEO SUL","48.785","ASCD","50","2019-03-01 00:00:00","TOTAL"
"CDD Londrina","GEO SUL","32.728","ASCD","112","2019-03-01 00:00:00","TOTAL"
"CDD Pelotas","GEO SUL","18.390","ASCD","118","2019-03-01 00:00:00","TOTAL"
"CDD S J Pinhais","GEO SUL","43.534","ASCD","209","2019-03-01 00:00:00","TOTAL"
"CDD Sapucaia","GEO SUL","66.513","ASCD","54","2019-03-01 00:00:00","TOTAL"
"CDDStaCruzdoSul","GEO SUL","19.901","ASCD","418","2019-03-01 00:00:00","TOTAL"
"CRBS CDCamboriu","GEO SUL","5.235","ASCD","926","2019-03-01 00:00:00","TOTAL"
"CDC Rio Branco","GEO CO","1.025","ASCD","572","2019-04-01 00:00:00","TOTAL"
"CDD Brasilia","GEO CO","19","ASCD","710","2019-04-01 00:00:00","TOTAL"
"CDD Campo Gde","GEO CO","8.914","ASCD","454","2019-04-01 00:00:00","TOTAL"
"CDD Cuiaba","GEO CO","13.919","ASCD","455","2019-04-01 00:00:00","TOTAL"
"CDD F. Brasilia","GEO CO","45.895","ASCD","39","2019-04-01 00:00:00","TOTAL"
"CDD Goiania","GEO CO","46.680","ASCD","453","2019-04-01 00:00:00","TOTAL"
"CDD Manaus","GEO CO","22.902","ASCD","849","2019-04-01 00:00:00","TOTAL"
"CDD Porto Velho","GEO CO","2.401","ASCD","761","2019-04-01 00:00:00","TOTAL"
"CDD Alfenas","GEO MG","3.476","ASCD","820","2019-04-01 00:00:00","TOTAL"
"CDD Minas","GEO MG","2.741","ASCD","95","2019-04-01 00:00:00","TOTAL"
"CDD Pocos Cald","GEO MG","1.331","ASCD","835","2019-04-01 00:00:00","TOTAL"
"CDD Sete Lagoas","GEO MG","4.365","ASCD","189","2019-04-01 00:00:00","TOTAL"
"CDD Uberaba","GEO MG","5.536","ASCD","88","2019-04-01 00:00:00","TOTAL"
"CDD Uberlandia","GEO MG","15.520","ASCD","576","2019-04-01 00:00:00","TOTAL"
"CDD Varginha","GEO MG","5.728","ASCD","322","2019-04-01 00:00:00","TOTAL"
"CDDPouso Alegre","GEO MG","4.490","ASCD","845","2019-04-01 00:00:00","TOTAL"
"CDL AS Minas","GEO MG","67.016","ASCD","723","2019-04-01 00:00:00","TOTAL"
"CDL Santa Luzia","GEO MG","15.819","ASCD","541","2019-04-01 00:00:00","TOTAL"
"ComCDD Varginha","GEO MG","- 0","ASCD","","2019-04-01 00:00:00","TOTAL"
"CDC Arapiraca","GEO NE","4.414","ASCD","809","2019-04-01 00:00:00","TOTAL"
"CDC Eunapolis","GEO NE","3.438","ASCD","973","2019-04-01 00:00:00","TOTAL"
"CDD Aracaju","GEO NE","10.326","ASCD","581","2019-04-01 00:00:00","TOTAL"
"CDD Barreiras","GEO NE","611","ASCD","295","2019-04-01 00:00:00","TOTAL"
"CDD Caruaru","GEO NE","3.532","ASCD","598","2019-04-01 00:00:00","TOTAL"
"CDD F.Santana","GEO NE","16.532","ASCD","180","2019-04-01 00:00:00","TOTAL"
"CDD Guanambi","GEO NE","- 0","ASCD","52","2019-04-01 00:00:00","TOTAL"
"CDD Ilheus","GEO NE","2.886","ASCD","70","2019-04-01 00:00:00","TOTAL"
"CDD Joao Pessoa","GEO NE","13.539","ASCD","457","2019-04-01 00:00:00","TOTAL"
"CDD Lapa","GEO NE","- 0","ASCD","46","2019-04-01 00:00:00","TOTAL"
"CDD Maceio","GEO NE","7.811","ASCD","141","2019-04-01 00:00:00","TOTAL"
"CDD Olinda","GEO NE","11.898","ASCD","546","2019-04-01 00:00:00","TOTAL"
"CDD Salvador","GEO NE","36.181","ASCD","71","2019-04-01 00:00:00","TOTAL"
"CDD Vit da Conq","GEO NE","5.291","ASCD","135","2019-04-01 00:00:00","TOTAL"
"CDL Cabo","GEO NE","14.278","ASCD","729","2019-04-01 00:00:00","TOTAL"
"CRBS CDCampinaG","GEO NE","- 0","ASCD","934","2019-04-01 00:00:00","TOTAL"
"CDC Redencao","GEO NO","- 0","ASCD","843","2019-04-01 00:00:00","TOTAL"
"CDD Belem","GEO NO","9.054","ASCD","229","2019-04-01 00:00:00","TOTAL"
"CDD Fortaleza","GEO NO","- 0","ASCD","499","2019-04-01 00:00:00","TOTAL"
"CDD Imperatriz","GEO NO","- 0","ASCD","603","2019-04-01 00:00:00","TOTAL"
"CDD MARANHÃO","GEO NO","6.833","ASCD","992","2019-04-01 00:00:00","TOTAL"
"CDD Natal","GEO NO","13.564","ASCD","458","2019-04-01 00:00:00","TOTAL"
"CDL Ceara","GEO NO","25.703","ASCD","762","2019-04-01 00:00:00","TOTAL"
"CD Nova Friburg","GEO RJ/ES","- 0","ASCD","85","2019-04-01 00:00:00","TOTAL"
"CD RJ Campo Gde","GEO RJ/ES","342.879","ASCD","36","2019-04-01 00:00:00","TOTAL"
"CDD Campos","GEO RJ/ES","1.188","ASCD","539","2019-04-01 00:00:00","TOTAL"
"CDD Jacarepagua","GEO RJ/ES","- 0","ASCD","538","2019-04-01 00:00:00","TOTAL"
"CDD Niteroi","GEO RJ/ES","- 0","ASCD","724","2019-04-01 00:00:00","TOTAL"
"CDD Pavuna","GEO RJ/ES","- 0","ASCD","958","2019-04-01 00:00:00","TOTAL"
"CDD Vitória","GEO RJ/ES","25.688","ASCD","438","2019-04-01 00:00:00","TOTAL"
"CD Bebedouro","GEO SP","1.511","ASCD","83","2019-04-01 00:00:00","TOTAL"
"CD F. Agudos","GEO SP","10.355","ASCD","902","2019-04-01 00:00:00","TOTAL"
"CDD Aracatuba","GEO SP","2.866","ASCD","811","2019-04-01 00:00:00","TOTAL"
"CDD Araraquara","GEO SP","2.683","ASCD","763","2019-04-01 00:00:00","TOTAL"
"CDD Campinas","GEO SP","17.795","ASCD","230","2019-04-01 00:00:00","TOTAL"
"CDD Diadema","GEO SP","19.471","ASCD","216","2019-04-01 00:00:00","TOTAL"
"CDD Guarulhos","GEO SP","9.578","ASCD","764","2019-04-01 00:00:00","TOTAL"
"CDD Jau","GEO SP","1.249","ASCD","977","2019-04-01 00:00:00","TOTAL"
"CDD Maua","GEO SP","13","ASCD","301","2019-04-01 00:00:00","TOTAL"
"CDD Mooca","GEO SP","25.319","ASCD","204","2019-04-01 00:00:00","TOTAL"
"CDD P Prudente","GEO SP","1.429","ASCD","543","2019-04-01 00:00:00","TOTAL"
"CDD Rib. Preto","GEO SP","14.178","ASCD","956","2019-04-01 00:00:00","TOTAL"
"CDL Taubate","GEO SP","- 0","ASCD","968","2019-04-01 00:00:00","TOTAL"
"CRBS CDDMMirim","GEO SP","9.988","ASCD","944","2019-04-01 00:00:00","TOTAL"
"CD Curitiba","GEO SUL","- 0","ASCD","619","2019-04-01 00:00:00","TOTAL"
"CDD Beltrao","GEO SUL","234","ASCD","143","2019-04-01 00:00:00","TOTAL"
"CDD Caxias","GEO SUL","2.974","ASCD","129","2019-04-01 00:00:00","TOTAL"
"CDD Florianop.","GEO SUL","47.553","ASCD","50","2019-04-01 00:00:00","TOTAL"
"CDD Londrina","GEO SUL","33.528","ASCD","112","2019-04-01 00:00:00","TOTAL"
"CDD Pelotas","GEO SUL","21.765","ASCD","118","2019-04-01 00:00:00","TOTAL"
"CDD S J Pinhais","GEO SUL","46.924","ASCD","209","2019-04-01 00:00:00","TOTAL"
"CDD Sapucaia","GEO SUL","66.296","ASCD","54","2019-04-01 00:00:00","TOTAL"
"CDDStaCruzdoSul","GEO SUL","20.349","ASCD","418","2019-04-01 00:00:00","TOTAL"
"CRBS CDCamboriu","GEO SUL","4.839","ASCD","926","2019-04-01 00:00:00","TOTAL"
"CDC Rio Branco","GEO CO","1.378","ASCD","572","2019-05-01 00:00:00","TOTAL"
"CDD Brasilia","GEO CO","23","ASCD","710","2019-05-01 00:00:00","TOTAL"
"CDD Campo Gde","GEO CO","9.715","ASCD","454","2019-05-01 00:00:00","TOTAL"
"CDD Cuiaba","GEO CO","15.320","ASCD","455","2019-05-01 00:00:00","TOTAL"
"CDD F. Brasilia","GEO CO","46.875","ASCD","39","2019-05-01 00:00:00","TOTAL"
"CDD Goiania","GEO CO","40.972","ASCD","453","2019-05-01 00:00:00","TOTAL"
"CDD Manaus","GEO CO","15.010","ASCD","849","2019-05-01 00:00:00","TOTAL"
"CDD Porto Velho","GEO CO","4.843","ASCD","761","2019-05-01 00:00:00","TOTAL"
"CDD Alfenas","GEO MG","2.982","ASCD","820","2019-05-01 00:00:00","TOTAL"
"CDD Minas","GEO MG","5.170","ASCD","95","2019-05-01 00:00:00","TOTAL"
"CDD Pocos Cald","GEO MG","1.377","ASCD","835","2019-05-01 00:00:00","TOTAL"
"CDD Sete Lagoas","GEO MG","4.512","ASCD","189","2019-05-01 00:00:00","TOTAL"
"CDD Uberaba","GEO MG","5.130","ASCD","88","2019-05-01 00:00:00","TOTAL"
"CDD Uberlandia","GEO MG","16.497","ASCD","576","2019-05-01 00:00:00","TOTAL"
"CDD Varginha","GEO MG","5.174","ASCD","322","2019-05-01 00:00:00","TOTAL"
"CDDPouso Alegre","GEO MG","4.081","ASCD","845","2019-05-01 00:00:00","TOTAL"
"CDL AS Minas","GEO MG","66.425","ASCD","723","2019-05-01 00:00:00","TOTAL"
"CDL Santa Luzia","GEO MG","12.282","ASCD","541","2019-05-01 00:00:00","TOTAL"
"ComCDD Varginha","GEO MG","- 0","ASCD","","2019-05-01 00:00:00","TOTAL"
"CDC Arapiraca","GEO NE","6.866","ASCD","809","2019-05-01 00:00:00","TOTAL"
"CDC Eunapolis","GEO NE","3.973","ASCD","973","2019-05-01 00:00:00","TOTAL"
"CDD Aracaju","GEO NE","13.478","ASCD","581","2019-05-01 00:00:00","TOTAL"
"CDD Barreiras","GEO NE","691","ASCD","295","2019-05-01 00:00:00","TOTAL"
"CDD Caruaru","GEO NE","5.091","ASCD","598","2019-05-01 00:00:00","TOTAL"
"CDD F.Santana","GEO NE","17.895","ASCD","180","2019-05-01 00:00:00","TOTAL"
"CDD Guanambi","GEO NE","- 0","ASCD","52","2019-05-01 00:00:00","TOTAL"
"CDD Ilheus","GEO NE","3.114","ASCD","70","2019-05-01 00:00:00","TOTAL"
"CDD Joao Pessoa","GEO NE","13.583","ASCD","457","2019-05-01 00:00:00","TOTAL"
"CDD Lapa","GEO NE","- 0","ASCD","46","2019-05-01 00:00:00","TOTAL"
"CDD Maceio","GEO NE","13.960","ASCD","141","2019-05-01 00:00:00","TOTAL"
"CDD Olinda","GEO NE","12.978","ASCD","546","2019-05-01 00:00:00","TOTAL"
"CDD Salvador","GEO NE","40.473","ASCD","71","2019-05-01 00:00:00","TOTAL"
"CDD Vit da Conq","GEO NE","4.591","ASCD","135","2019-05-01 00:00:00","TOTAL"
"CDL Cabo","GEO NE","14.724","ASCD","729","2019-05-01 00:00:00","TOTAL"
"CRBS CDCampinaG","GEO NE","- 0","ASCD","934","2019-05-01 00:00:00","TOTAL"
"CDC Redencao","GEO NO","- 0","ASCD","843","2019-05-01 00:00:00","TOTAL"
"CDD Belem","GEO NO","10.335","ASCD","229","2019-05-01 00:00:00","TOTAL"
"CDD Fortaleza","GEO NO","- 0","ASCD","499","2019-05-01 00:00:00","TOTAL"
"CDD Imperatriz","GEO NO","- 0","ASCD","603","2019-05-01 00:00:00","TOTAL"
"CDD MARANHÃO","GEO NO","5.256","ASCD","992","2019-05-01 00:00:00","TOTAL"
"CDD Natal","GEO NO","14.741","ASCD","458","2019-05-01 00:00:00","TOTAL"
"CDL Ceara","GEO NO","26.703","ASCD","762","2019-05-01 00:00:00","TOTAL"
"CD Nova Friburg","GEO RJ/ES","- 0","ASCD","85","2019-05-01 00:00:00","TOTAL"
"CD RJ Campo Gde","GEO RJ/ES","282.883","ASCD","36","2019-05-01 00:00:00","TOTAL"
"CDD Campos","GEO RJ/ES","1.828","ASCD","539","2019-05-01 00:00:00","TOTAL"
"CDD Jacarepagua","GEO RJ/ES","- 0","ASCD","538","2019-05-01 00:00:00","TOTAL"
"CDD Niteroi","GEO RJ/ES","- 0","ASCD","724","2019-05-01 00:00:00","TOTAL"
"CDD Pavuna","GEO RJ/ES","- 0","ASCD","958","2019-05-01 00:00:00","TOTAL"
"CDD Vitória","GEO RJ/ES","29.492","ASCD","438","2019-05-01 00:00:00","TOTAL"
"CD Bebedouro","GEO SP","1.995","ASCD","83","2019-05-01 00:00:00","TOTAL"
"CD F. Agudos","GEO SP","7.394","ASCD","902","2019-05-01 00:00:00","TOTAL"
"CDD Aracatuba","GEO SP","2.046","ASCD","811","2019-05-01 00:00:00","TOTAL"
"CDD Araraquara","GEO SP","2.291","ASCD","763","2019-05-01 00:00:00","TOTAL"
"CDD Campinas","GEO SP","18.098","ASCD","230","2019-05-01 00:00:00","TOTAL"
"CDD Diadema","GEO SP","17.331","ASCD","216","2019-05-01 00:00:00","TOTAL"
"CDD Guarulhos","GEO SP","11.072","ASCD","764","2019-05-01 00:00:00","TOTAL"
"CDD Jau","GEO SP","1.728","ASCD","977","2019-05-01 00:00:00","TOTAL"
"CDD Maua","GEO SP","24","ASCD","301","2019-05-01 00:00:00","TOTAL"
"CDD Mooca","GEO SP","24.015","ASCD","204","2019-05-01 00:00:00","TOTAL"
"CDD P Prudente","GEO SP","1.288","ASCD","543","2019-05-01 00:00:00","TOTAL"
"CDD Rib. Preto","GEO SP","12.328","ASCD","956","2019-05-01 00:00:00","TOTAL"
"CDL Taubate","GEO SP","- 0","ASCD","968","2019-05-01 00:00:00","TOTAL"
"CRBS CDDMMirim","GEO SP","7.120","ASCD","944","2019-05-01 00:00:00","TOTAL"
"CD Curitiba","GEO SUL","- 0","ASCD","619","2019-05-01 00:00:00","TOTAL"
"CDD Beltrao","GEO SUL","171","ASCD","143","2019-05-01 00:00:00","TOTAL"
"CDD Caxias","GEO SUL","3.660","ASCD","129","2019-05-01 00:00:00","TOTAL"
"CDD Florianop.","GEO SUL","41.144","ASCD","50","2019-05-01 00:00:00","TOTAL"
"CDD Londrina","GEO SUL","27.992","ASCD","112","2019-05-01 00:00:00","TOTAL"
"CDD Pelotas","GEO SUL","15.490","ASCD","118","2019-05-01 00:00:00","TOTAL"
"CDD S J Pinhais","GEO SUL","41.138","ASCD","209","2019-05-01 00:00:00","TOTAL"
"CDD Sapucaia","GEO SUL","67.837","ASCD","54","2019-05-01 00:00:00","TOTAL"
"CDDStaCruzdoSul","GEO SUL","14.858","ASCD","418","2019-05-01 00:00:00","TOTAL"
"CRBS CDCamboriu","GEO SUL","5.334","ASCD","926","2019-05-01 00:00:00","TOTAL"
"CDC Rio Branco","GEO CO","1.318","ASCD","572","2019-06-01 00:00:00","TOTAL"
"CDD Brasilia","GEO CO","39","ASCD","710","2019-06-01 00:00:00","TOTAL"
"CDD Campo Gde","GEO CO","12.368","ASCD","454","2019-06-01 00:00:00","TOTAL"
"CDD Cuiaba","GEO CO","17.894","ASCD","455","2019-06-01 00:00:00","TOTAL"
"CDD F. Brasilia","GEO CO","58.403","ASCD","39","2019-06-01 00:00:00","TOTAL"
"CDD Goiania","GEO CO","55.099","ASCD","453","2019-06-01 00:00:00","TOTAL"
"CDD Manaus","GEO CO","17.335","ASCD","849","2019-06-01 00:00:00","TOTAL"
"CDD Porto Velho","GEO CO","5.828","ASCD","761","2019-06-01 00:00:00","TOTAL"
"CDD Alfenas","GEO MG","3.003","ASCD","820","2019-06-01 00:00:00","TOTAL"
"CDD Minas","GEO MG","6.949","ASCD","95","2019-06-01 00:00:00","TOTAL"
"CDD Pocos Cald","GEO MG","1.497","ASCD","835","2019-06-01 00:00:00","TOTAL"
"CDD Sete Lagoas","GEO MG","5.712","ASCD","189","2019-06-01 00:00:00","TOTAL"
"CDD Uberaba","GEO MG","6.972","ASCD","88","2019-06-01 00:00:00","TOTAL"
"CDD Uberlandia","GEO MG","20.505","ASCD","576","2019-06-01 00:00:00","TOTAL"
"CDD Varginha","GEO MG","7.140","ASCD","322","2019-06-01 00:00:00","TOTAL"
"CDDPouso Alegre","GEO MG","4.855","ASCD","845","2019-06-01 00:00:00","TOTAL"
"CDL AS Minas","GEO MG","87.765","ASCD","723","2019-06-01 00:00:00","TOTAL"
"CDL Santa Luzia","GEO MG","15.585","ASCD","541","2019-06-01 00:00:00","TOTAL"
"ComCDD Varginha","GEO MG","- 0","ASCD","","2019-06-01 00:00:00","TOTAL"
"CDC Arapiraca","GEO NE","7.208","ASCD","809","2019-06-01 00:00:00","TOTAL"
"CDC Eunapolis","GEO NE","5.733","ASCD","973","2019-06-01 00:00:00","TOTAL"
"CDD Aracaju","GEO NE","20.254","ASCD","581","2019-06-01 00:00:00","TOTAL"
"CDD Barreiras","GEO NE","1.036","ASCD","295","2019-06-01 00:00:00","TOTAL"
"CDD Caruaru","GEO NE","7.979","ASCD","598","2019-06-01 00:00:00","TOTAL"
"CDD F.Santana","GEO NE","15.752","ASCD","180","2019-06-01 00:00:00","TOTAL"
"CDD Guanambi","GEO NE","- 0","ASCD","52","2019-06-01 00:00:00","TOTAL"
"CDD Ilheus","GEO NE","7.097","ASCD","70","2019-06-01 00:00:00","TOTAL"
"CDD Joao Pessoa","GEO NE","31.513","ASCD","457","2019-06-01 00:00:00","TOTAL"
"CDD Lapa","GEO NE","234","ASCD","46","2019-06-01 00:00:00","TOTAL"
"CDD Maceio","GEO NE","14.741","ASCD","141","2019-06-01 00:00:00","TOTAL"
"CDD Olinda","GEO NE","21.754","ASCD","546","2019-06-01 00:00:00","TOTAL"
"CDD Salvador","GEO NE","56.564","ASCD","71","2019-06-01 00:00:00","TOTAL"
"CDD Vit da Conq","GEO NE","9.218","ASCD","135","2019-06-01 00:00:00","TOTAL"
"CDL Cabo","GEO NE","22.066","ASCD","729","2019-06-01 00:00:00","TOTAL"
"CRBS CDCampinaG","GEO NE","- 0","ASCD","934","2019-06-01 00:00:00","TOTAL"
"CDC Redencao","GEO NO","- 0","ASCD","843","2019-06-01 00:00:00","TOTAL"
"CDD Belem","GEO NO","13.668","ASCD","229","2019-06-01 00:00:00","TOTAL"
"CDD Fortaleza","GEO NO","- 0","ASCD","499","2019-06-01 00:00:00","TOTAL"
"CDD Imperatriz","GEO NO","- 0","ASCD","603","2019-06-01 00:00:00","TOTAL"
"CDD MARANHÃO","GEO NO","9.903","ASCD","992","2019-06-01 00:00:00","TOTAL"
"CDD Natal","GEO NO","19.249","ASCD","458","2019-06-01 00:00:00","TOTAL"
"CDL Ceara","GEO NO","37.978","ASCD","762","2019-06-01 00:00:00","TOTAL"
"CD Nova Friburg","GEO RJ/ES","- 0","ASCD","85","2019-06-01 00:00:00","TOTAL"
"CD RJ Campo Gde","GEO RJ/ES","386.924","ASCD","36","2019-06-01 00:00:00","TOTAL"
"CDD Campos","GEO RJ/ES","1.910","ASCD","539","2019-06-01 00:00:00","TOTAL"
"CDD Jacarepagua","GEO RJ/ES","- 0","ASCD","538","2019-06-01 00:00:00","TOTAL"
"CDD Niteroi","GEO RJ/ES","- 0","ASCD","724","2019-06-01 00:00:00","TOTAL"
"CDD Pavuna","GEO RJ/ES","- 0","ASCD","958","2019-06-01 00:00:00","TOTAL"
"CDD Vitória","GEO RJ/ES","33.803","ASCD","438","2019-06-01 00:00:00","TOTAL"
"CD Bebedouro","GEO SP","3.103","ASCD","83","2019-06-01 00:00:00","TOTAL"
"CD F. Agudos","GEO SP","8.587","ASCD","902","2019-06-01 00:00:00","TOTAL"
"CDD Aracatuba","GEO SP","2.050","ASCD","811","2019-06-01 00:00:00","TOTAL"
"CDD Araraquara","GEO SP","3.533","ASCD","763","2019-06-01 00:00:00","TOTAL"
"CDD Campinas","GEO SP","23.898","ASCD","230","2019-06-01 00:00:00","TOTAL"
"CDD Diadema","GEO SP","18.256","ASCD","216","2019-06-01 00:00:00","TOTAL"
"CDD Guarulhos","GEO SP","12.761","ASCD","764","2019-06-01 00:00:00","TOTAL"
"CDD Jau","GEO SP","1.302","ASCD","977","2019-06-01 00:00:00","TOTAL"
"CDD Maua","GEO SP","33","ASCD","301","2019-06-01 00:00:00","TOTAL"
"CDD Mooca","GEO SP","23.817","ASCD","204","2019-06-01 00:00:00","TOTAL"
"CDD P Prudente","GEO SP","1.918","ASCD","543","2019-06-01 00:00:00","TOTAL"
"CDD Rib. Preto","GEO SP","12.245","ASCD","956","2019-06-01 00:00:00","TOTAL"
"CDL Taubate","GEO SP","- 0","ASCD","968","2019-06-01 00:00:00","TOTAL"
"CRBS CDDMMirim","GEO SP","7.688","ASCD","944","2019-06-01 00:00:00","TOTAL"
"CD Curitiba","GEO SUL","- 0","ASCD","619","2019-06-01 00:00:00","TOTAL"
"CDD Beltrao","GEO SUL","146","ASCD","143","2019-06-01 00:00:00","TOTAL"
"CDD Caxias","GEO SUL","3.290","ASCD","129","2019-06-01 00:00:00","TOTAL"
"CDD Florianop.","GEO SUL","48.388","ASCD","50","2019-06-01 00:00:00","TOTAL"
"CDD Londrina","GEO SUL","32.369","ASCD","112","2019-06-01 00:00:00","TOTAL"
"CDD Pelotas","GEO SUL","17.249","ASCD","118","2019-06-01 00:00:00","TOTAL"
"CDD S J Pinhais","GEO SUL","42.538","ASCD","209","2019-06-01 00:00:00","TOTAL"
"CDD Sapucaia","GEO SUL","64.782","ASCD","54","2019-06-01 00:00:00","TOTAL"
"CDDStaCruzdoSul","GEO SUL","17.448","ASCD","418","2019-06-01 00:00:00","TOTAL"
"CRBS CDCamboriu","GEO SUL","7.576","ASCD","926","2019-06-01 00:00:00","TOTAL"
"CDC Rio Branco","GEO CO","1.650","ASCD","572","2019-07-01 00:00:00","TOTAL"
"CDD Brasilia","GEO CO","136","ASCD","710","2019-07-01 00:00:00","TOTAL"
"CDD Campo Gde","GEO CO","9.914","ASCD","454","2019-07-01 00:00:00","TOTAL"
"CDD Cuiaba","GEO CO","21.215","ASCD","455","2019-07-01 00:00:00","TOTAL"
"CDD F. Brasilia","GEO CO","45.891","ASCD","39","2019-07-01 00:00:00","TOTAL"
"CDD Goiania","GEO CO","49.742","ASCD","453","2019-07-01 00:00:00","TOTAL"
"CDD Manaus","GEO CO","18.997","ASCD","849","2019-07-01 00:00:00","TOTAL"
"CDD Porto Velho","GEO CO","6.611","ASCD","761","2019-07-01 00:00:00","TOTAL"
"CDD Alfenas","GEO MG","4.014","ASCD","820","2019-07-01 00:00:00","TOTAL"
